***************************** RESULTS *****************************
NODE: 214328887	CLOSENESS-CENTRALITY: 0.276386
NODE: 13911852	CLOSENESS-CENTRALITY: 0.288804
NODE: 14392347	CLOSENESS-CENTRALITY: 0.286052
NODE: 14229846	CLOSENESS-CENTRALITY: 0.276323
NODE: 8291	CLOSENESS-CENTRALITY: 0.309751
NODE: 14426255	CLOSENESS-CENTRALITY: 0.281758
NODE: 10959642	CLOSENESS-CENTRALITY: 0.304372
NODE: 3288371	CLOSENESS-CENTRALITY: 0.291287
NODE: 55333704	CLOSENESS-CENTRALITY: 0.294918
NODE: 15191029	CLOSENESS-CENTRALITY: 0.273317
NODE: 32180870	CLOSENESS-CENTRALITY: 0.266780
NODE: 20802030	CLOSENESS-CENTRALITY: 0.284861
NODE: 9324442	CLOSENESS-CENTRALITY: 0.288450
NODE: 14313730	CLOSENESS-CENTRALITY: 0.279090
NODE: 5845642	CLOSENESS-CENTRALITY: 0.283557
NODE: 2112	CLOSENESS-CENTRALITY: 0.278968
NODE: 763699	CLOSENESS-CENTRALITY: 0.291896
NODE: 17105870	CLOSENESS-CENTRALITY: 0.244765
NODE: 7304782	CLOSENESS-CENTRALITY: 0.283375
NODE: 33063	CLOSENESS-CENTRALITY: 0.289099
NODE: 6442312	CLOSENESS-CENTRALITY: 0.302732
NODE: 9742462	CLOSENESS-CENTRALITY: 0.288081
NODE: 15018214	CLOSENESS-CENTRALITY: 0.319803
NODE: 763446	CLOSENESS-CENTRALITY: 0.271326
NODE: 1004	CLOSENESS-CENTRALITY: 0.295592
NODE: 18028138	CLOSENESS-CENTRALITY: 0.251906
NODE: 19267390	CLOSENESS-CENTRALITY: 0.264831
NODE: 11779882	CLOSENESS-CENTRALITY: 0.286251
NODE: 5674602	CLOSENESS-CENTRALITY: 0.266567
NODE: 14065819	CLOSENESS-CENTRALITY: 0.243445
NODE: 1064051	CLOSENESS-CENTRALITY: 0.299421
NODE: 4119021	CLOSENESS-CENTRALITY: 0.295831
NODE: 8271182	CLOSENESS-CENTRALITY: 0.279984
NODE: 14150661	CLOSENESS-CENTRALITY: 0.272798
NODE: 5045231	CLOSENESS-CENTRALITY: 0.267837
NODE: 14180345	CLOSENESS-CENTRALITY: 0.293512
NODE: 1530531	CLOSENESS-CENTRALITY: 0.275064
NODE: 1628691	CLOSENESS-CENTRALITY: 0.300967
NODE: 1966	CLOSENESS-CENTRALITY: 0.294152
NODE: 14428430	CLOSENESS-CENTRALITY: 0.294994
NODE: 526316060	CLOSENESS-CENTRALITY: 0.322863
NODE: 9151842	CLOSENESS-CENTRALITY: 0.274330
NODE: 14132461	CLOSENESS-CENTRALITY: 0.272436
NODE: 12011422	CLOSENESS-CENTRALITY: 0.309772
NODE: 320429702	CLOSENESS-CENTRALITY: 0.257168
NODE: 17179368	CLOSENESS-CENTRALITY: 0.306719
NODE: 16023	CLOSENESS-CENTRALITY: 0.292454
NODE: 61466328	CLOSENESS-CENTRALITY: 0.267119
NODE: 13535762	CLOSENESS-CENTRALITY: 0.310707
NODE: 67669057	CLOSENESS-CENTRALITY: 0.257062
NODE: 5284762	CLOSENESS-CENTRALITY: 0.285614
NODE: 19541837	CLOSENESS-CENTRALITY: 0.238955
NODE: 73733498	CLOSENESS-CENTRALITY: 0.276990
NODE: 804416	CLOSENESS-CENTRALITY: 0.279224
NODE: 145271868	CLOSENESS-CENTRALITY: 0.283716
NODE: 17349845	CLOSENESS-CENTRALITY: 0.286338
NODE: 19238548	CLOSENESS-CENTRALITY: 0.273867
NODE: 14589511	CLOSENESS-CENTRALITY: 0.284157
NODE: 687613	CLOSENESS-CENTRALITY: 0.287405
NODE: 14222615	CLOSENESS-CENTRALITY: 0.280675
NODE: 14980781	CLOSENESS-CENTRALITY: 0.281529
NODE: 188866859	CLOSENESS-CENTRALITY: 0.257170
NODE: 49520842	CLOSENESS-CENTRALITY: 0.271136
NODE: 2531571	CLOSENESS-CENTRALITY: 0.243010
NODE: 573	CLOSENESS-CENTRALITY: 0.255507
NODE: 20972371	CLOSENESS-CENTRALITY: 0.285502
NODE: 14614567	CLOSENESS-CENTRALITY: 0.289216
NODE: 80359451	CLOSENESS-CENTRALITY: 0.282633
NODE: 4386701	CLOSENESS-CENTRALITY: 0.272658
NODE: 811027	CLOSENESS-CENTRALITY: 0.274060
NODE: 11029372	CLOSENESS-CENTRALITY: 0.258834
NODE: 11146622	CLOSENESS-CENTRALITY: 0.271488
NODE: 58239609	CLOSENESS-CENTRALITY: 0.279944
NODE: 579703	CLOSENESS-CENTRALITY: 0.274321
NODE: 14140619	CLOSENESS-CENTRALITY: 0.269596
NODE: 2829401	CLOSENESS-CENTRALITY: 0.290429
NODE: 20787272	CLOSENESS-CENTRALITY: 0.269133
NODE: 6840532	CLOSENESS-CENTRALITY: 0.259628
NODE: 7352872	CLOSENESS-CENTRALITY: 0.252518
NODE: 16123519	CLOSENESS-CENTRALITY: 0.283291
NODE: 28196433	CLOSENESS-CENTRALITY: 0.276134
NODE: 15282432	CLOSENESS-CENTRALITY: 0.238980
NODE: 20464839	CLOSENESS-CENTRALITY: 0.251280
NODE: 18843259	CLOSENESS-CENTRALITY: 0.273163
NODE: 18480901	CLOSENESS-CENTRALITY: 0.284661
NODE: 23450071	CLOSENESS-CENTRALITY: 0.257461
NODE: 16930323	CLOSENESS-CENTRALITY: 0.240578
NODE: 14247636	CLOSENESS-CENTRALITY: 0.284108
NODE: 14895020	CLOSENESS-CENTRALITY: 0.274299
NODE: 17272055	CLOSENESS-CENTRALITY: 0.256577
NODE: 15728442	CLOSENESS-CENTRALITY: 0.243762
NODE: 13128392	CLOSENESS-CENTRALITY: 0.238682
NODE: 18385533	CLOSENESS-CENTRALITY: 0.257118
NODE: 346673955	CLOSENESS-CENTRALITY: 0.243635
NODE: 14085363	CLOSENESS-CENTRALITY: 0.257848
NODE: 16837617	CLOSENESS-CENTRALITY: 0.248504
NODE: 63544859	CLOSENESS-CENTRALITY: 0.274833
NODE: 14104884	CLOSENESS-CENTRALITY: 0.254987
NODE: 101960189	CLOSENESS-CENTRALITY: 0.274299
NODE: 12203692	CLOSENESS-CENTRALITY: 0.241698
NODE: 78988662	CLOSENESS-CENTRALITY: 0.272103
NODE: 14926242	CLOSENESS-CENTRALITY: 0.238681
NODE: 14769695	CLOSENESS-CENTRALITY: 0.267119
NODE: 460318808	CLOSENESS-CENTRALITY: 0.238681
NODE: 109586041	CLOSENESS-CENTRALITY: 0.238772
NODE: 19262784	CLOSENESS-CENTRALITY: 0.238681
NODE: 22574283	CLOSENESS-CENTRALITY: 0.306101
NODE: 36505005	CLOSENESS-CENTRALITY: 0.261686
NODE: 30657354	CLOSENESS-CENTRALITY: 0.244234
NODE: 22635999	CLOSENESS-CENTRALITY: 0.287474
NODE: 14192991	CLOSENESS-CENTRALITY: 0.296674
NODE: 14724347	CLOSENESS-CENTRALITY: 0.300674
NODE: 33143813	CLOSENESS-CENTRALITY: 0.261958
NODE: 170164214	CLOSENESS-CENTRALITY: 0.305936
NODE: 39280893	CLOSENESS-CENTRALITY: 0.292713
NODE: 17912917	CLOSENESS-CENTRALITY: 0.299465
NODE: 2788841	CLOSENESS-CENTRALITY: 0.286235
NODE: 74601011	CLOSENESS-CENTRALITY: 0.308229
NODE: 162038586	CLOSENESS-CENTRALITY: 0.244231
NODE: 22662642	CLOSENESS-CENTRALITY: 0.303864
NODE: 32278753	CLOSENESS-CENTRALITY: 0.302639
NODE: 16290348	CLOSENESS-CENTRALITY: 0.309286
NODE: 15267087	CLOSENESS-CENTRALITY: 0.299177
NODE: 19118802	CLOSENESS-CENTRALITY: 0.274947
NODE: 17755943	CLOSENESS-CENTRALITY: 0.276070
NODE: 80295864	CLOSENESS-CENTRALITY: 0.247829
NODE: 451027061	CLOSENESS-CENTRALITY: 0.244729
NODE: 183907079	CLOSENESS-CENTRALITY: 0.264470
NODE: 39051054	CLOSENESS-CENTRALITY: 0.272576
NODE: 14847001	CLOSENESS-CENTRALITY: 0.292237
NODE: 237670274	CLOSENESS-CENTRALITY: 0.268560
NODE: 19014054	CLOSENESS-CENTRALITY: 0.287473
NODE: 6705942	CLOSENESS-CENTRALITY: 0.313541
NODE: 567339463	CLOSENESS-CENTRALITY: 0.250580
NODE: 17665608	CLOSENESS-CENTRALITY: 0.283472
NODE: 14104847	CLOSENESS-CENTRALITY: 0.274498
NODE: 16683643	CLOSENESS-CENTRALITY: 0.291532
NODE: 14195818	CLOSENESS-CENTRALITY: 0.259500
NODE: 14169655	CLOSENESS-CENTRALITY: 0.264573
NODE: 68234117	CLOSENESS-CENTRALITY: 0.286410
NODE: 15571729	CLOSENESS-CENTRALITY: 0.320218
NODE: 60209590	CLOSENESS-CENTRALITY: 0.245085
NODE: 46291420	CLOSENESS-CENTRALITY: 0.245078
NODE: 80755329	CLOSENESS-CENTRALITY: 0.262050
NODE: 121468302	CLOSENESS-CENTRALITY: 0.290962
NODE: 6361922	CLOSENESS-CENTRALITY: 0.245086
NODE: 19590631	CLOSENESS-CENTRALITY: 0.256900
NODE: 20610669	CLOSENESS-CENTRALITY: 0.315559
NODE: 38389325	CLOSENESS-CENTRALITY: 0.261952
NODE: 28789529	CLOSENESS-CENTRALITY: 0.291610
NODE: 15690249	CLOSENESS-CENTRALITY: 0.292388
NODE: 16092645	CLOSENESS-CENTRALITY: 0.291923
NODE: 25456478	CLOSENESS-CENTRALITY: 0.334830
NODE: 43011256	CLOSENESS-CENTRALITY: 0.304642
NODE: 3962191	CLOSENESS-CENTRALITY: 0.312745
NODE: 26150238	CLOSENESS-CENTRALITY: 0.273653
NODE: 18131949	CLOSENESS-CENTRALITY: 0.267235
NODE: 200115989	CLOSENESS-CENTRALITY: 0.277396
NODE: 7834692	CLOSENESS-CENTRALITY: 0.273864
NODE: 196905203	CLOSENESS-CENTRALITY: 0.281648
NODE: 233527224	CLOSENESS-CENTRALITY: 0.317171
NODE: 297606665	CLOSENESS-CENTRALITY: 0.287312
NODE: 16065072	CLOSENESS-CENTRALITY: 0.244234
NODE: 5906772	CLOSENESS-CENTRALITY: 0.278454
NODE: 23557006	CLOSENESS-CENTRALITY: 0.268956
NODE: 16028641	CLOSENESS-CENTRALITY: 0.297951
NODE: 15329368	CLOSENESS-CENTRALITY: 0.324902
NODE: 15478976	CLOSENESS-CENTRALITY: 0.303985
NODE: 19216679	CLOSENESS-CENTRALITY: 0.300657
NODE: 217571971	CLOSENESS-CENTRALITY: 0.275291
NODE: 552110505	CLOSENESS-CENTRALITY: 0.252572
NODE: 49877247	CLOSENESS-CENTRALITY: 0.278011
NODE: 5761942	CLOSENESS-CENTRALITY: 0.257535
NODE: 392467874	CLOSENESS-CENTRALITY: 0.261682
NODE: 14276320	CLOSENESS-CENTRALITY: 0.272023
NODE: 46201652	CLOSENESS-CENTRALITY: 0.297218
NODE: 57504247	CLOSENESS-CENTRALITY: 0.303155
NODE: 33046532	CLOSENESS-CENTRALITY: 0.321495
NODE: 20020263	CLOSENESS-CENTRALITY: 0.244234
NODE: 16515646	CLOSENESS-CENTRALITY: 0.245078
NODE: 7566522	CLOSENESS-CENTRALITY: 0.301726
NODE: 279213266	CLOSENESS-CENTRALITY: 0.244231
NODE: 431885388	CLOSENESS-CENTRALITY: 0.244230
NODE: 17543210	CLOSENESS-CENTRALITY: 0.289064
NODE: 14682858	CLOSENESS-CENTRALITY: 0.244231
NODE: 183341964	CLOSENESS-CENTRALITY: 0.245971
NODE: 29255539	CLOSENESS-CENTRALITY: 0.306444
NODE: 26234692	CLOSENESS-CENTRALITY: 0.303429
NODE: 14372763	CLOSENESS-CENTRALITY: 0.302963
NODE: 300540758	CLOSENESS-CENTRALITY: 0.287794
NODE: 32476402	CLOSENESS-CENTRALITY: 0.306534
NODE: 16634301	CLOSENESS-CENTRALITY: 0.266088
NODE: 4063041	CLOSENESS-CENTRALITY: 0.245080
NODE: 256373594	CLOSENESS-CENTRALITY: 0.297372
NODE: 17782228	CLOSENESS-CENTRALITY: 0.253662
NODE: 139978685	CLOSENESS-CENTRALITY: 0.304053
NODE: 440539356	CLOSENESS-CENTRALITY: 0.275155
NODE: 16810393	CLOSENESS-CENTRALITY: 0.299713
NODE: 195452761	CLOSENESS-CENTRALITY: 0.249511
NODE: 156458599	CLOSENESS-CENTRALITY: 0.260328
NODE: 347688523	CLOSENESS-CENTRALITY: 0.244233
NODE: 16069601	CLOSENESS-CENTRALITY: 0.250572
NODE: 22101457	CLOSENESS-CENTRALITY: 0.255757
NODE: 138909476	CLOSENESS-CENTRALITY: 0.250115
NODE: 47547402	CLOSENESS-CENTRALITY: 0.305009
NODE: 5909212	CLOSENESS-CENTRALITY: 0.291226
NODE: 16522668	CLOSENESS-CENTRALITY: 0.259205
NODE: 196035050	CLOSENESS-CENTRALITY: 0.244234
NODE: 20166754	CLOSENESS-CENTRALITY: 0.244235
NODE: 93983505	CLOSENESS-CENTRALITY: 0.287467
NODE: 8115852	CLOSENESS-CENTRALITY: 0.310748
NODE: 92288034	CLOSENESS-CENTRALITY: 0.244512
NODE: 280190037	CLOSENESS-CENTRALITY: 0.245080
NODE: 71174380	CLOSENESS-CENTRALITY: 0.301134
NODE: 276176651	CLOSENESS-CENTRALITY: 0.275226
NODE: 26639826	CLOSENESS-CENTRALITY: 0.278093
NODE: 154015579	CLOSENESS-CENTRALITY: 0.244502
NODE: 18985562	CLOSENESS-CENTRALITY: 0.286729
NODE: 87819736	CLOSENESS-CENTRALITY: 0.244233
NODE: 16598966	CLOSENESS-CENTRALITY: 0.244233
NODE: 189174040	CLOSENESS-CENTRALITY: 0.281515
NODE: 18399720	CLOSENESS-CENTRALITY: 0.292640
NODE: 18232524	CLOSENESS-CENTRALITY: 0.301414
NODE: 184910040	CLOSENESS-CENTRALITY: 0.312176
NODE: 377796934	CLOSENESS-CENTRALITY: 0.308602
NODE: 17432032	CLOSENESS-CENTRALITY: 0.287522
NODE: 66000581	CLOSENESS-CENTRALITY: 0.287308
NODE: 19683345	CLOSENESS-CENTRALITY: 0.299268
NODE: 46335070	CLOSENESS-CENTRALITY: 0.245080
NODE: 466145878	CLOSENESS-CENTRALITY: 0.263038
NODE: 9167342	CLOSENESS-CENTRALITY: 0.248745
NODE: 6148192	CLOSENESS-CENTRALITY: 0.245079
NODE: 18042224	CLOSENESS-CENTRALITY: 0.249376
NODE: 50165429	CLOSENESS-CENTRALITY: 0.245078
NODE: 238253619	CLOSENESS-CENTRALITY: 0.261536
NODE: 20344826	CLOSENESS-CENTRALITY: 0.300251
NODE: 19018401	CLOSENESS-CENTRALITY: 0.298427
NODE: 21682707	CLOSENESS-CENTRALITY: 0.287987
NODE: 18069516	CLOSENESS-CENTRALITY: 0.255753
NODE: 367902505	CLOSENESS-CENTRALITY: 0.249512
NODE: 209662233	CLOSENESS-CENTRALITY: 0.273387
NODE: 20419271	CLOSENESS-CENTRALITY: 0.244501
NODE: 444500059	CLOSENESS-CENTRALITY: 0.261678
NODE: 535636662	CLOSENESS-CENTRALITY: 0.278538
NODE: 288055669	CLOSENESS-CENTRALITY: 0.244231
NODE: 88550666	CLOSENESS-CENTRALITY: 0.253890
NODE: 16067443	CLOSENESS-CENTRALITY: 0.244233
NODE: 7004532	CLOSENESS-CENTRALITY: 0.273075
NODE: 112641105	CLOSENESS-CENTRALITY: 0.247010
NODE: 87474457	CLOSENESS-CENTRALITY: 0.244540
NODE: 20118851	CLOSENESS-CENTRALITY: 0.308824
NODE: 23562953	CLOSENESS-CENTRALITY: 0.289500
NODE: 18424591	CLOSENESS-CENTRALITY: 0.300529
NODE: 37440799	CLOSENESS-CENTRALITY: 0.244420
NODE: 16211213	CLOSENESS-CENTRALITY: 0.247090
NODE: 198519537	CLOSENESS-CENTRALITY: 0.268525
NODE: 21129091	CLOSENESS-CENTRALITY: 0.306244
NODE: 86847574	CLOSENESS-CENTRALITY: 0.245076
NODE: 11857072	CLOSENESS-CENTRALITY: 0.267663
NODE: 20482944	CLOSENESS-CENTRALITY: 0.303037
NODE: 30605939	CLOSENESS-CENTRALITY: 0.273057
NODE: 297748251	CLOSENESS-CENTRALITY: 0.253662
NODE: 36708944	CLOSENESS-CENTRALITY: 0.279104
NODE: 19216244	CLOSENESS-CENTRALITY: 0.252845
NODE: 81290423	CLOSENESS-CENTRALITY: 0.273224
NODE: 23886312	CLOSENESS-CENTRALITY: 0.244232
NODE: 18812795	CLOSENESS-CENTRALITY: 0.320641
NODE: 47728665	CLOSENESS-CENTRALITY: 0.253053
NODE: 19619365	CLOSENESS-CENTRALITY: 0.245267
NODE: 28472888	CLOSENESS-CENTRALITY: 0.306457
NODE: 14129714	CLOSENESS-CENTRALITY: 0.314453
NODE: 445034219	CLOSENESS-CENTRALITY: 0.244230
NODE: 468057314	CLOSENESS-CENTRALITY: 0.275201
NODE: 51171395	CLOSENESS-CENTRALITY: 0.310756
NODE: 263227378	CLOSENESS-CENTRALITY: 0.289788
NODE: 137782723	CLOSENESS-CENTRALITY: 0.271615
NODE: 18351027	CLOSENESS-CENTRALITY: 0.302192
NODE: 9463112	CLOSENESS-CENTRALITY: 0.245077
NODE: 18614722	CLOSENESS-CENTRALITY: 0.244499
NODE: 366410694	CLOSENESS-CENTRALITY: 0.256773
NODE: 258086418	CLOSENESS-CENTRALITY: 0.245075
NODE: 32473147	CLOSENESS-CENTRALITY: 0.272375
NODE: 136635604	CLOSENESS-CENTRALITY: 0.244235
NODE: 474975128	CLOSENESS-CENTRALITY: 0.272265
NODE: 66824339	CLOSENESS-CENTRALITY: 0.244233
NODE: 226197042	CLOSENESS-CENTRALITY: 0.244230
NODE: 66999130	CLOSENESS-CENTRALITY: 0.272254
NODE: 101920735	CLOSENESS-CENTRALITY: 0.245883
NODE: 28603394	CLOSENESS-CENTRALITY: 0.244231
NODE: 87070573	CLOSENESS-CENTRALITY: 0.244231
NODE: 27458721	CLOSENESS-CENTRALITY: 0.252572
NODE: 15450695	CLOSENESS-CENTRALITY: 0.288884
NODE: 28743644	CLOSENESS-CENTRALITY: 0.302508
NODE: 273018987	CLOSENESS-CENTRALITY: 0.244231
NODE: 49518903	CLOSENESS-CENTRALITY: 0.244498
NODE: 15887485	CLOSENESS-CENTRALITY: 0.244232
NODE: 87280497	CLOSENESS-CENTRALITY: 0.251096
NODE: 192263895	CLOSENESS-CENTRALITY: 0.287464
NODE: 331147146	CLOSENESS-CENTRALITY: 0.246808
NODE: 62422168	CLOSENESS-CENTRALITY: 0.244230
NODE: 33754032	CLOSENESS-CENTRALITY: 0.244230
NODE: 439832187	CLOSENESS-CENTRALITY: 0.244729
NODE: 260631492	CLOSENESS-CENTRALITY: 0.280393
NODE: 100314530	CLOSENESS-CENTRALITY: 0.314945
NODE: 7710472	CLOSENESS-CENTRALITY: 0.330473
NODE: 145573135	CLOSENESS-CENTRALITY: 0.281131
NODE: 64149107	CLOSENESS-CENTRALITY: 0.285990
NODE: 91348878	CLOSENESS-CENTRALITY: 0.284328
NODE: 55061637	CLOSENESS-CENTRALITY: 0.288678
NODE: 8051552	CLOSENESS-CENTRALITY: 0.273477
NODE: 29703891	CLOSENESS-CENTRALITY: 0.268495
NODE: 19101284	CLOSENESS-CENTRALITY: 0.329386
NODE: 22465479	CLOSENESS-CENTRALITY: 0.302202
NODE: 1074431	CLOSENESS-CENTRALITY: 0.299883
NODE: 25872147	CLOSENESS-CENTRALITY: 0.295901
NODE: 19492215	CLOSENESS-CENTRALITY: 0.305912
NODE: 19208450	CLOSENESS-CENTRALITY: 0.317562
NODE: 46682302	CLOSENESS-CENTRALITY: 0.268053
NODE: 16926230	CLOSENESS-CENTRALITY: 0.305829
NODE: 5423502	CLOSENESS-CENTRALITY: 0.334894
NODE: 8074522	CLOSENESS-CENTRALITY: 0.290743
NODE: 19178827	CLOSENESS-CENTRALITY: 0.283938
NODE: 75165115	CLOSENESS-CENTRALITY: 0.323179
NODE: 33464639	CLOSENESS-CENTRALITY: 0.308241
NODE: 18897157	CLOSENESS-CENTRALITY: 0.334337
NODE: 25835248	CLOSENESS-CENTRALITY: 0.268098
NODE: 25957136	CLOSENESS-CENTRALITY: 0.296135
NODE: 36041817	CLOSENESS-CENTRALITY: 0.305524
NODE: 23059007	CLOSENESS-CENTRALITY: 0.294670
NODE: 25713726	CLOSENESS-CENTRALITY: 0.281163
NODE: 105918185	CLOSENESS-CENTRALITY: 0.270662
NODE: 248929163	CLOSENESS-CENTRALITY: 0.292670
NODE: 42617430	CLOSENESS-CENTRALITY: 0.273660
NODE: 18922581	CLOSENESS-CENTRALITY: 0.291635
NODE: 17104005	CLOSENESS-CENTRALITY: 0.286894
NODE: 7573752	CLOSENESS-CENTRALITY: 0.311510
NODE: 378186136	CLOSENESS-CENTRALITY: 0.286270
NODE: 83582344	CLOSENESS-CENTRALITY: 0.278606
NODE: 139531245	CLOSENESS-CENTRALITY: 0.283836
NODE: 49770301	CLOSENESS-CENTRALITY: 0.244031
NODE: 46681997	CLOSENESS-CENTRALITY: 0.264717
NODE: 10824382	CLOSENESS-CENTRALITY: 0.333788
NODE: 48714968	CLOSENESS-CENTRALITY: 0.293565
NODE: 19214250	CLOSENESS-CENTRALITY: 0.314697
NODE: 21433097	CLOSENESS-CENTRALITY: 0.279999
NODE: 22464647	CLOSENESS-CENTRALITY: 0.276597
NODE: 261641706	CLOSENESS-CENTRALITY: 0.286077
NODE: 262559052	CLOSENESS-CENTRALITY: 0.270605
NODE: 34038820	CLOSENESS-CENTRALITY: 0.279385
NODE: 21173505	CLOSENESS-CENTRALITY: 0.294980
NODE: 15347317	CLOSENESS-CENTRALITY: 0.338640
NODE: 117078952	CLOSENESS-CENTRALITY: 0.305840
NODE: 57929922	CLOSENESS-CENTRALITY: 0.290873
NODE: 24948569	CLOSENESS-CENTRALITY: 0.288807
NODE: 42856821	CLOSENESS-CENTRALITY: 0.282928
NODE: 260306257	CLOSENESS-CENTRALITY: 0.277415
NODE: 66020299	CLOSENESS-CENTRALITY: 0.300792
NODE: 16694706	CLOSENESS-CENTRALITY: 0.265144
NODE: 21637624	CLOSENESS-CENTRALITY: 0.327552
NODE: 18904698	CLOSENESS-CENTRALITY: 0.270952
NODE: 191764228	CLOSENESS-CENTRALITY: 0.292841
NODE: 33215612	CLOSENESS-CENTRALITY: 0.272786
NODE: 41329870	CLOSENESS-CENTRALITY: 0.268219
NODE: 87070462	CLOSENESS-CENTRALITY: 0.251535
NODE: 21849785	CLOSENESS-CENTRALITY: 0.280148
NODE: 20586208	CLOSENESS-CENTRALITY: 0.268014
NODE: 190565626	CLOSENESS-CENTRALITY: 0.270886
NODE: 25846006	CLOSENESS-CENTRALITY: 0.281047
NODE: 19192940	CLOSENESS-CENTRALITY: 0.285268
NODE: 112717297	CLOSENESS-CENTRALITY: 0.304720
NODE: 21245956	CLOSENESS-CENTRALITY: 0.288490
NODE: 23211010	CLOSENESS-CENTRALITY: 0.263096
NODE: 14069827	CLOSENESS-CENTRALITY: 0.293649
NODE: 29679440	CLOSENESS-CENTRALITY: 0.264981
NODE: 27175272	CLOSENESS-CENTRALITY: 0.284759
NODE: 65403323	CLOSENESS-CENTRALITY: 0.294864
NODE: 344530529	CLOSENESS-CENTRALITY: 0.293160
NODE: 19259451	CLOSENESS-CENTRALITY: 0.267381
NODE: 34804953	CLOSENESS-CENTRALITY: 0.255494
NODE: 50710294	CLOSENESS-CENTRALITY: 0.287351
NODE: 17526132	CLOSENESS-CENTRALITY: 0.329943
NODE: 18223191	CLOSENESS-CENTRALITY: 0.316970
NODE: 31626721	CLOSENESS-CENTRALITY: 0.294056
NODE: 41151276	CLOSENESS-CENTRALITY: 0.300328
NODE: 14269093	CLOSENESS-CENTRALITY: 0.303795
NODE: 108520750	CLOSENESS-CENTRALITY: 0.289434
NODE: 161758712	CLOSENESS-CENTRALITY: 0.294792
NODE: 79291414	CLOSENESS-CENTRALITY: 0.288054
NODE: 67182836	CLOSENESS-CENTRALITY: 0.257059
NODE: 24550057	CLOSENESS-CENTRALITY: 0.269155
NODE: 82894014	CLOSENESS-CENTRALITY: 0.251528
NODE: 128194782	CLOSENESS-CENTRALITY: 0.266926
NODE: 54331626	CLOSENESS-CENTRALITY: 0.309302
NODE: 223998797	CLOSENESS-CENTRALITY: 0.268746
NODE: 48504428	CLOSENESS-CENTRALITY: 0.257210
NODE: 13945572	CLOSENESS-CENTRALITY: 0.252642
NODE: 58844407	CLOSENESS-CENTRALITY: 0.250537
NODE: 394440595	CLOSENESS-CENTRALITY: 0.255938
NODE: 34350246	CLOSENESS-CENTRALITY: 0.251773
NODE: 21257538	CLOSENESS-CENTRALITY: 0.263976
NODE: 19739422	CLOSENESS-CENTRALITY: 0.256882
NODE: 68179571	CLOSENESS-CENTRALITY: 0.294317
NODE: 86771640	CLOSENESS-CENTRALITY: 0.256041
NODE: 19362095	CLOSENESS-CENTRALITY: 0.252041
NODE: 165645655	CLOSENESS-CENTRALITY: 0.317521
NODE: 15248323	CLOSENESS-CENTRALITY: 0.274292
NODE: 21381872	CLOSENESS-CENTRALITY: 0.268940
NODE: 355069062	CLOSENESS-CENTRALITY: 0.247824
NODE: 661473	CLOSENESS-CENTRALITY: 0.249268
NODE: 82995948	CLOSENESS-CENTRALITY: 0.259677
NODE: 43571303	CLOSENESS-CENTRALITY: 0.236105
NODE: 36590013	CLOSENESS-CENTRALITY: 0.293859
NODE: 151590497	CLOSENESS-CENTRALITY: 0.294742
NODE: 270316912	CLOSENESS-CENTRALITY: 0.300596
NODE: 241003322	CLOSENESS-CENTRALITY: 0.276126
NODE: 83423381	CLOSENESS-CENTRALITY: 0.320703
NODE: 156076078	CLOSENESS-CENTRALITY: 0.310520
NODE: 29088049	CLOSENESS-CENTRALITY: 0.292884
NODE: 167432593	CLOSENESS-CENTRALITY: 0.259102
NODE: 48132194	CLOSENESS-CENTRALITY: 0.251951
NODE: 347061409	CLOSENESS-CENTRALITY: 0.283156
NODE: 37214134	CLOSENESS-CENTRALITY: 0.328820
NODE: 235818781	CLOSENESS-CENTRALITY: 0.314971
NODE: 107891768	CLOSENESS-CENTRALITY: 0.255666
NODE: 236837546	CLOSENESS-CENTRALITY: 0.277868
NODE: 91667678	CLOSENESS-CENTRALITY: 0.303450
NODE: 24740039	CLOSENESS-CENTRALITY: 0.310128
NODE: 203268821	CLOSENESS-CENTRALITY: 0.280010
NODE: 164087020	CLOSENESS-CENTRALITY: 0.252099
NODE: 250951547	CLOSENESS-CENTRALITY: 0.279664
NODE: 328643106	CLOSENESS-CENTRALITY: 0.307397
NODE: 357402871	CLOSENESS-CENTRALITY: 0.320794
NODE: 27025598	CLOSENESS-CENTRALITY: 0.311867
NODE: 16303393	CLOSENESS-CENTRALITY: 0.297485
NODE: 24009801	CLOSENESS-CENTRALITY: 0.252062
NODE: 16725276	CLOSENESS-CENTRALITY: 0.254949
NODE: 227197639	CLOSENESS-CENTRALITY: 0.251948
NODE: 168790039	CLOSENESS-CENTRALITY: 0.251944
NODE: 15737386	CLOSENESS-CENTRALITY: 0.292457
NODE: 19554706	CLOSENESS-CENTRALITY: 0.329522
NODE: 228911535	CLOSENESS-CENTRALITY: 0.299260
NODE: 20765038	CLOSENESS-CENTRALITY: 0.271940
NODE: 321545900	CLOSENESS-CENTRALITY: 0.271912
NODE: 23666930	CLOSENESS-CENTRALITY: 0.294895
NODE: 43961854	CLOSENESS-CENTRALITY: 0.287970
NODE: 30639801	CLOSENESS-CENTRALITY: 0.300028
NODE: 297967387	CLOSENESS-CENTRALITY: 0.279841
NODE: 342697830	CLOSENESS-CENTRALITY: 0.278790
NODE: 521746689	CLOSENESS-CENTRALITY: 0.251945
NODE: 203768124	CLOSENESS-CENTRALITY: 0.290097
NODE: 23167567	CLOSENESS-CENTRALITY: 0.251948
